text,label,document,year,annotator
Außerhalb des Dienstleistungssektors halten sich die Baden-Württemberger bei der Neugründung von Unternehmen eher zurück: Die Anzahl aller neu gegründeten Firmen im Ländle blieb zwi-schen 1989 und 1997 mit etwa 37 Gründungen je 10.000 Erwerbspersonen um sieben Prozent unter dem Bundesdurchschnitt.,0,12332,1999,12
"Dabei geht es um die Weiterentwicklung des sogenannten Cluster-Modells, da es aufgrund der erforderlichen, sehr heterogenen Mitgliederstruktur neuer Ansätze zur überbetrieblichen Kooperation bedürfe.",1,554850,2013,12
"""Wenn man CLIMAP mit der Erfindung des Autos vergleichen kann, dann hat es MARGO nun mit einem zeitgemäßen und leistungsfähigen Motor ausgestattet"", beschreibt Professor Michal Ku?era die Leistung des MARGO-Wissenschaftlerstabs.",1,296984,2009,12
"Um den Rückstand Deutschlands bei den Dienstleistungen aufzuholen, ist ein Maßnahmenpaket der gesellschaftlichen und wirtschaftlichen Modernisierung nötig - vom Übergang zur Qualitätsproduktion, Professionalisierung von Dienstleistungen und moderne Arbeitszeiten über die Förderung der Frauenerwerbstätigkeit bis zum Ausbau der Sozialstaats zur Überwindung der ""Kostenkrankheit"" zentraler Dienste wie Bildung und Gesundheit.",1,55874,2002,12
Das Ziel dieser Maßnahmen ist klar: Mit gravierenden Änderungen der Rahmenbedingungen für Hochschulfinanzierung und -management sollen die nationalen Bildungseinrichtungen zu verstärktem Wettbewerb und erhöhtem Wirtschaftlichkeitsdenken angehalten werden.,1,52237,2002,12
Dabei findet die Nutzung von Gutscheinen selektiv statt.,0,162574,2006,12
"„Eine gute Infrastruktur sowie hervorragende Verkehrsanbindungen sind hier essentiell.“ Auch kann die Politik Hemmnisse für den Erwerb von Wohneigentum abbauen, etwa die hohe Grunderwerbsteuer.",1,630227,2015,12
"Dabei wurden die vormaligen Diagnosekriterien für „hochaktiv“ aufgehoben, und die Vortherapie muss nun nicht mehr mindestens ein Jahr gedauert haben.",0,646949,2016,12
"Die weit verbreitete Wahrnehmung, dass wesentliche Leistungen der Gesellschaft wie gut bezahlte Arbeit, sichere Alters- oder Gesundheitsvorsorge nicht mehr für alle da sind, habe zur Folge, dass sich viele Menschen von der Gesellschaft ausgeschlossen fühlten, betonte Lantermann, „und gesellschaftliches Exklusionsempfinden korrespondiert in starkem Maße mit einem Verlust an Lebenszufriedenheit und Glück sowie mit einem Nachlassen an Selbstsorge, einschließlich eines verminderten bürgerschaftlichen Engagements.“ Wie erfolgreich der einzelne diese Situation bewältige, hänge stark von den ihm zur Verfügung stehenden Ressourcen ab.",1,472891,2012,12
Hohes Umweltschutzbewusstsein in der Bevölkerung sowie eine entsprechend ausgerichtete Gesetzgebung hatten in den 70er und 80er Jahren starke Impulse zur Entwicklung einer dynamischen Umweltindustrie in Deutschland gegeben.,0,199472,2007,10
Produzieren im Ausland - ja oder nein?,0,221444,2007,10
"I-Neurone koennten diese Signalmolekuele nutzen, um zu entscheiden, welche Art von 'wenn-dann'-Schranken sie aufbauen muessen.",0,17231,2000,10
"Während viele Studien sich ausschließlich auf Vollzeitbeschäftigte und Monatsverdienste beziehen, basiert die IAT-Untersuchung auf Brutto-Stundenlöhnen, so dass Teilzeit- und Minijobs einbezogen werden können.",0,150919,2006,10
Das Verhältnis zu den Bürgern sowie materielle Fragen des Planungsrechts oder der Grenzwerte waren nicht Gegenstand der Untersuchung.,3,60791,2003,10
"Hintergrund: Zuversichtsstudie Basis der Allianz Zuversichtsstudie, einer gemeinschaftlich durchgeführten Untersuchung der Allianz Deutschland AG und der Universität Hohenheim, sind repräsentative monatliche Befragungen mit jeweils mindestens 500 - 1.000 Interviewpartnern.",0,578477,2014,10
"Mit MERASA autonom fliegender Helikopter Bei der MERASA-Abschlussveranstaltung, zu der die Firma Infineon Technologies als Gastgeberin nach Neubiberg eingeladen hatte, präsentierte Honeywell International vor zahlreichen Industrievertretern aus dem Automobil- und Flugzeugbau sowie aus der Automatisierungstechnik einen autonom fliegenden Helikopter auf einem mit dem MERASA-Mehrkernprozessor gekoppelten Flugsimulator, auf dem die im Projekt entwickelten parallelen 3D-Navigationsalgorithmen ausgeführt wurden.",0,401466,2010,10
So konnte jüngst Tobias Gradl vom Institut für Informatik der Universität Erlangen eine Multigrid-Simulation mit 307 Milliarden Unbekannten durchführen und dabei auch mit 9000 Prozessorkernen eine hervorragende Rechenleistung erreichen.,1,216098,2007,10
Mit dem bundesweit höchsten Wert von 72 Prozent (plus vier Prozentpunkte) erreicht der Südwesten auch hier den ersten Platz und ist somit doppelter Sieger – bei der Zuversicht für Deutschland wie auch für das persönliche Leben.,1,552113,2013,10
Nicht zu viel Neues wünscht sich hingegen Bénédicte Savoy: Aus der französischen Perspektive ist sie voll des Lobes für die deutsche Universität und plädiert für Humboldts Ideale.,1,299845,2009,10
Bei einem Haushalt von über 70 Millionen DM bildet das INI-GraphicsNet weltweit den größten Forschungsverbund auf dem Gebiet der Graphischen Datenverarbeitung.,0,33591,2001,10
"Wenn Kommunen sich dies vor Augen führen, sehen sie womöglich neuen Spielraum, Klimaschutz vor Ort voranzubringen.“ Die Energiewende: Fachkräftemangel kann sie verlangsamen Voraussetzung für das Gelingen der Energiewende und für das Entstehen von kommunaler Wertschöpfung ist allerdings, dass ausreichend viele Unternehmen in der Region ansässig sind, um die Nachfrage nach energetischer Gebäudesanierung zu decken.",0,612616,2014,10
"Interessanterweise finden sich unter denjenigen Unternehmen, die eine moderne Finanzierungsstruktur unter Einschluss von Mischformen zwischen Eigen- und Fremdkapital (mezzanine Instrumente) aufweisen, besonders oft die innovativeren Unternehmertypen.",0,174296,2006,10
"Nachweisen lässt sich das z.B. nach wochenlangem Tragen eines Gipsverbandes oder im positivem Sinne bei Musikern, die Hände und Finger wesentlich häufiger benutzen: Ihre entsprechenden kortikalen Karten sind tatsächlich vergrößert.",0,63072,2003,10
"""Die Medizintechnik zählt zu den Hightech-Branchen, in denen Deutschland eine internationale Spitzenposition einnimmt.",1,323164,2009,10
"Allerdings sei es auch erforderlich, daß die derzeit genutzten, aus dem Bereich der Lebensversicherung adaptierten Systeme verfeinert werden, um den spezifischen Erfordernissen der deutschen privaten Krankenversicherung optimal zu entsprechen.",0,16052,1999,10
"Der Hippokampus ist eine von zwei spezialisierten Gehirnregionen, in denen die Neurogenese auch im Erwachsenenalter fortbesteht.",0,179539,2006,10
Das „Best Effort Plus“-Modell bewahrt das traditionelle „Best Effort“-Netzwerk für bereits existierende Services.,0,406613,2011,10
"Zudem gilt: Je besser die persönliche Situation eingeschätzt wird, desto zuversichtlicher wird auch die persönliche Zukunft und die Zukunft des Landes gesehen.",0,236723,2007,10
Es kann eine sinnvolle Ergänzung zu tariflichen Mindeststandards sein und das Abrutschen des Lohngefüges verhindern.,0,76420,2004,10
"Ein ähnlicher Zusammenhang lässt sich beim Produktinformationsblatt finden: Zwischen 80% und 84% derjenigen, die das Produktinformationsblatt sehr nützlich finden, geben an, dass sich durch das Informationsblatt ihr Verständnis der Funktionsweise der Anlage, ihrer Chancen und Risiken sowie der mit ihr verbundenen Kosten und Provisionen verbessert habe.",1,623789,2015,10
"Sollte sich aber bestätigen, dass es sich bei dem neu entdeckten Objekt um einen Planeten handelt der sich – eingebettet in die Materiescheibe um den jungen Stern – noch im Entstehungsprozess befindet, dann wäre damit ein einzigartiges Laboratorium für die Erforschung der Bildung eines Planetensystems gefunden.",2,521115,2013,10
"Ingenieurinnen sollen jungen Frauen Mut machen, einen Beruf in den technisch-wissenschaftlichen Bereichen zu ergreifen.",0,333178,2009,10
So sollte in der GKV auf die Nachforderung rückständiger Beiträge seit Beginn der Versicherungspflicht verzichtet werden.,0,291121,2008,10
"Ende 2010 waren gerade einmal 2,8 Prozent der Vorstandspositionen von Frauen besetzt.",0,447042,2011,10
Dies belegt eine vom Bundesfamilienministerium geförderte Studie des KIT-Instituts für Unternehmensführung und der Professur für Management und Controlling der Georg-August-Universität Göttingen.,0,447042,2011,10
"„Diese Absichten bleiben oftmals unbefriedigt, so dass IS-Anhänger nicht immer die angestrebte persönliche Erfüllung finden.",0,642209,2015,10
"Durch diese Vorgehensweise wird veranschaulicht, was Hersteller beim Aufbau eines Geschäftsfelds für Dienstleistungen im Vergleich zum bisherigen Produktgeschäft ändern müssen.",0,341958,2009,10
Die Wissenschaftlerinnen und Wissenschaftler schlagen folgende Leitlinien vor: •	Die spezifischen Eigenschaften unterschiedlicher Ökosystemleistungen müssen bei der Gestaltung von Politikmaßnahmen in Betracht gezogen werden.,0,533748,2013,10
Für 37 Vorhaben werden die erreichten und angestrebten Erfolge ebenso dargestellt wie die Schwierig-keiten bei der Umsetzung.,0,462603,2012,10
"Es evaluiert die Leistung europäischer Gesundheitssysteme hinsichtlich Ergebnissen, Qualität, Ressourcenverbrauch und Kosten unter anderem bei Herzinfarkt, Schlaganfall oder niedrigem Geburtsgewicht.",0,606206,2014,10
"Die Kenntnis der gesundheitlichen Risiken ionisierender Strahlung bei niedrigen Dosen und Dosisleistungen ist wichtig, um einen wirksamen Schutz vor deren nachteiligen Folgen vorzusehen, Schutzmaßnahmen zu optimieren und den Nutzen der Anwendung von Strahlung und radioaktiven Stoffen in Medizin, Industrie und Forschung zu maximieren.",0,75785,2004,10
"Drei Viertel aller befragten Innovationsverantwortlichen nutzen das World Wide Web den Studienergebnissen zufolge, um sich beispielsweise über neue Techniktrends zu informieren.",0,181170,2006,10
"Alle Patienten bekamen durch speziell geschulte Ärzteteams aus Neurologen und spezialisierten Neurochirurgen einen neuartigen wiederaufladbaren Hirnschrittmacher implantiert, der – anders als bisherige Systeme – über bis zu acht Kontakte auf jeder Seite des Gehirns unterschiedliche Strom-Impulse abgeben kann (sogenanntes „Current Steering“).",1,539055,2013,10
"Der Kommunikation legten sie ein Modell zugrunde, nach dem jede Person in gleichen Zeitabständen Informationen abfragt und angefragt wird, niemals aber erneut bei dem zuvor genutzten Kontakt.",0,478424,2012,10
"Mit der neuen Zwei-Photonen-Intravitalmikroskopie sind wir bei ihrer Reise sozusagen live dabei"", sagt Tim Worbs, Mitarbeiter des MHH-Instituts für Immunologie und Erstautor der Studie, die vorab auf der Homepage des renommierten Wissenschaftsjournals ""Journal of Experimental Medicine"" erschienen ist.",1,203532,2007,10
Das Erlernen von Schrittfolgen und Kombinationen ist darüber hinaus eine beträchtliche Herausforderung für das Gehirn.,1,520842,2013,10
In zahlreichen Projekten zum Themenkomplex des EEG sowie den Untersuchungen zu Innovationentwicklungen in komplementären Technologien forscht das Fraunhofer ISI zur Sachlage.,0,575663,2014,10
Weltweit wird die Intensivierung der landwirtschaftlichen Nutzung als die größte Bedrohung für die Artenvielfalt erachtet.,0,568060,2014,10
"Dopamin spielt also auch bei Primaten eine entscheidende Rolle für die Neurogenese im Gehirn.""",0,148243,2006,10
"Im Institut für Mikro- und Nanotechnologien IMN MacroNano® der TU Ilmenau sind sechs Wissenschaftler mit der zentralen Projektaufgabe befasst, neuartige Sensoren zu entwickeln, mit denen gemessen wird, ob und wie die neuronalen Zellstrukturen wachsen, miteinander in Kontakt treten und Informationen austauschen.",1,505178,2012,10
"Das Ziel der Kooperation besteht in der Charakterisierung der Genotoxizität des hyperbaren Sauerstoffs, um eventuelle Nebenwirkungen bei seinem Einsatz in der Wundbehandlung zuverlässig ausschließen zu können.",0,41287,2001,10
Mit einem elektronischen Datensystem entlang der Wertschöpfungskette allen Beteiligten eine breite Palette an Informationen zur Verfügung zu stellen und vor allem die Produktdifferenzierung anhand von solider Information zu ermöglichen Wie geschieht das?,0,188936,2006,10
"„Es besteht daher die Gefahr“, so die Expertenkommission, „dass die finanziell defizitäre Krankenversorgung in den Hochschulklinika durch Mittel subventioniert wird, die eigentlich für Forschung und Lehre bestimmt sind.",0,574352,2014,10
"Wissenschaftlern aus der Arbeitsgruppe um Prof. Michael Stephan und Helmut Dorschner vom Leibniz-Institut für Polymerforschung Dresden (IPF) ist es nunmehr gelungen, die Herstellung des Kunststoffendproduktes unmittelbar mit der elektronenstrahlinduzierten Veränderung der Werkstoffeigenschaften zu verbinden.",1,160381,2006,10
"Vielmehr spricht einiges dafür, dass Minijobber im Vergleich zu sozialversicherungspflichtig Vollzeit- und Teilzeitbeschäftigten oftmals geringere Stundenlöhne erhalten.",0,150919,2006,10
"Besonders groß sei die Mitbestimmungslücke bei Unternehmen aus dem Handels- und Dienstleistungssektor (67 Prozent), wohingegen sie im Industriebereich bei 37 Prozent lag.",0,636446,2015,12
"Klimawandel, Ressourcenknappheit sowie konkrete Maßnahmen wie Strompreiserhöhungen erfordern Konzepte für ökologische Nachhaltigkeit.",1,413104,2011,12
Denn das Risiko einer ungerechtfertigten Ablehnung eines geprüften Modultyps im Rahmen einer Zertifizierungsprüfung sinkt.,1,607034,2014,12
"Während Anbieter insbesondere den erhöhten Bürokratieaufwand sowie die nicht gegebene Möglichkeit eines freiwilligen, kundenseitigen Protokollverzichts bemängeln, wird von Verbraucher(schutz)seite insbesondere die fehlende Detailgenauigkeit der erstellten Beratungsprotokolle kritisiert.",1,623789,2015,12
"Hinzu kommt: Wer die Entwicklung Deutschlands insgesamt nicht positiv sieht, verlässt sich auch nicht auf die Versorgungsmodelle des Staates, sondern wählt häufig Vorsorgeprodukte privater Anbieter - mit positiven Folgen: Unter den Menschen, die private Vorsorge für das Alter, für Krankheit oder für Pflegebedürftigkeit treffen, ist der Anteil der persönlich Zuversichtlichen überdurchschnittlich groß.",1,251843,2008,12
"Auf diese Weise ist das Reich sehr spezieller Strukturen, die als mögliche Kandidaten für die Modellierung von Raum, Zeit und Materie gelten können, in atemberaubender, aber auch sehr mysteriöser Weise bereichert und geordnet worden.",2,90952,2004,12
Sport ist gesund – das dürfte sich herumgesprochen haben.,1,585542,2014,12
"Das Forschungsgebiet habe eine enorme sozio-ökonomische Bedeutung, meint Andreas Cesana, und er verweist auf die weit reichenden Konsequenzen von Immundefizienzen, Autoimmunerkrankungen, Allergien oder Krebserkrankungen für die Betroffenen, für ihr Umfeld und für die Gesellschaft.",2,184764,2006,12
"""Jedoch können einige ökologische Funktionen selbst von naturnah bewirtschafteten Wäldern nicht ausreichend erbracht werden.",3,306430,2009,12
"Die Analyse auf der Basis des Sozioökonomischen Panels (SOEP 2004) ergibt auf gesamtwirtschaftlicher Ebene für Westdeutschland eine Niedriglohngrenze von 9,58 € und für Ostdeutschland von 6,97 € pro Stunde (einschließlich eventueller Sonderzahlungen).",0,142462,2006,12
Planungsinstrument Der Ulmer Beitrag über den »Einfluß des Versicherungsvertrags auf die Rechnungslegung des Lebensversicherungsunternehmens« nimmt Bezug auf einen Mißstand in der gebräuchlichen Bilanzierungspraxis der Versicherer.,1,16052,1999,12
